Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2003-01-01,1,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.4, ,20.9, ,7.9, ,3.4, ,2.04, ,0.0, ,48.0, ,72.0, ,27.0, ,12.6, ,153.0, ,0.8, ,136.1, ,1.6, ,340,34.044311,-118.47689
2003-01-02,2,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,18.9, ,25.7, ,12.6, ,-1.3, ,2.72, ,0.0, ,25.0, ,37.0, ,18.0, ,13.0, ,152.0, ,0.6, ,153.5, ,1.8, ,340,34.044311,-118.47689
2003-01-03,3,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,21.0, ,,Y,,Y,-0.1, ,3.32, ,0.0, ,24.0, ,41.0, ,16.0, ,13.8, ,133.0, ,0.6, ,140.7, ,1.6, ,340,34.044311,-118.47689
2003-01-04,4,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,19.3, ,,S,,Y,4.6, ,2.67, ,0.0, ,38.0, ,76.0, ,24.0, ,14.2, ,150.0, ,0.8, ,119.1, ,1.4, ,340,34.044311,-118.47689
2003-01-05,5,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,21.8,H,26.3, ,,Y,4.5, ,2.77, ,0.0, ,32.0, ,58.0,H,17.0,H,14.6, ,157.0, ,0.8, ,165.3, ,1.9, ,340,34.044311,-118.47689
2003-01-06,6,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,21.9,H,24.9, ,,R,-2.7, ,4.32, ,0.0, ,19.0, ,26.0,H,12.0,H,14.2, ,155.0, ,0.5, ,290.1,R,3.4,R,340,34.044311,-118.47689
2003-01-07,7,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,21.5,H,,Y,14.2, ,5.4, ,,R,0.8, ,35.0, ,74.0,H,22.0,H,15.1, ,132.0, ,0.9, ,122.6, ,1.4, ,340,34.044311,-118.47689
2003-01-08,8,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,15.1, ,19.7, ,12.2, ,11.3, ,1.18, ,0.1, ,78.0, ,96.0, ,50.0, ,14.9, ,89.0, ,1.3, ,113.9, ,1.3, ,340,34.044311,-118.47689
2003-01-09,9,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.0, ,18.0, ,10.6, ,12.7, ,1.09, ,0.0, ,92.0, ,98.0, ,78.0, ,15.0, ,96.0, ,1.5, ,131.8, ,1.5, ,340,34.044311,-118.47689
2003-01-10,10,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,12.5, ,16.6, ,9.5, ,11.1, ,0.74, ,0.0, ,91.0, ,99.0, ,76.0, ,14.4, ,74.0, ,1.3, ,111.8, ,1.3, ,340,34.044311,-118.47689
2003-01-11,11,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,12.2, ,17.3, ,8.6, ,10.6, ,1.48, ,0.0, ,90.0, ,99.0, ,72.0, ,14.0, ,128.0, ,1.3, ,133.8, ,1.5, ,340,34.044311,-118.47689
2003-01-12,12,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,12.3, ,17.2, ,8.8, ,11.2, ,1.48, ,0.0, ,93.0, ,100.0, ,78.0, ,13.9, ,132.0, ,1.3, ,135.9, ,1.6, ,340,34.044311,-118.47689
2003-01-13,13,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,11.6, ,16.6, ,6.9, ,11.2, ,1.6, ,0.1, ,98.0, ,100.0, ,83.0, ,14.3, ,149.0, ,1.3, ,118.9, ,1.4, ,340,34.044311,-118.47689
2003-01-14,14,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,13.1, ,16.7, ,9.6, ,11.9, ,1.66, ,,R,92.0, ,100.0, ,71.0, ,15.1, ,117.0, ,1.4, ,40.3,Y,0.5,Y,340,34.044311,-118.47689
2003-01-15,15,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,17.4, ,24.7, ,8.3, ,4.7, ,2.15, ,0.0, ,43.0, ,96.0, ,21.0, ,14.1, ,,R,0.9, ,40.6,Y,0.5,Y,340,34.044311,-118.47689
2003-01-16,16,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,21.1, ,,Y,,Y,-2.9, ,,R,0.0, ,20.0, ,26.0, ,15.0, ,14.2, ,,R,0.5, ,41.0,Y,0.5,Y,340,34.044311,-118.47689
2003-01-17,17,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,19.8, ,,Y,14.2, ,0.7, ,2.38, ,0.0, ,28.0, ,57.0, ,18.0, ,14.4, ,,R,0.6, ,40.1,Y,0.5,Y,340,34.044311,-118.47689
2003-01-18,18,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,16.0, ,24.8, ,11.2, ,7.6, ,2.07, ,0.0, ,58.0, ,90.0, ,30.0, ,14.3, ,160.0, ,1.0, ,40.0,Y,0.5,Y,340,34.044311,-118.47689
2003-01-19,19,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,13.8, ,23.6, ,7.8, ,9.8, ,1.9, ,0.0, ,77.0, ,100.0, ,34.0, ,14.2, ,159.0, ,1.2, ,40.0,Y,0.5,Y,340,34.044311,-118.47689
2003-01-20,20,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.4, ,18.4, ,11.6, ,12.4, ,1.74, ,0.0, ,88.0, ,98.0, ,73.0, ,14.9, ,154.0, ,1.4, ,40.3,Y,0.5,Y,340,34.044311,-118.47689
2003-01-21,21,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,12.1, ,14.5, ,,R,11.0, ,1.47, ,0.0, ,93.0, ,96.0, ,73.0, ,15.3, ,2.0, ,1.3, ,100.5, ,1.2, ,340,34.044311,-118.47689
2003-01-22,22,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,13.3, ,18.1, ,10.0, ,12.0, ,1.22, ,0.0, ,92.0, ,99.0, ,77.0, ,14.6, ,103.0, ,1.4, ,116.3, ,1.3, ,340,34.044311,-118.47689
2003-01-23,23,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,16.3, ,21.3, ,11.7, ,11.3, ,1.28, ,0.0, ,72.0, ,90.0, ,39.0, ,14.8, ,100.0, ,1.3, ,119.7, ,1.4, ,340,34.044311,-118.47689
2003-01-24,24,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,21.2,H,,Y,13.4, ,7.6, ,,R,0.0, ,41.0, ,85.0,H,23.0,H,15.3, ,150.0, ,1.0, ,243.5,R,2.8,R,340,34.044311,-118.47689
2003-01-25,25,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,22.5,H,,Y,,R,5.5, ,3.21, ,0.0, ,33.0, ,49.0,H,29.0,H,16.0, ,160.0, ,0.9, ,187.6, ,2.2, ,340,34.044311,-118.47689
2003-01-26,26,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,22.2, ,,Y,,Y,4.5, ,,R,0.0, ,32.0, ,39.0, ,23.0, ,16.1, ,171.0, ,0.8, ,152.2, ,1.8, ,340,34.044311,-118.47689
2003-01-27,27,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,19.2, ,25.3, ,13.1, ,6.5, ,3.05, ,0.0, ,44.0, ,91.0, ,30.0, ,16.0, ,157.0, ,1.0, ,146.7, ,1.7, ,340,34.044311,-118.47689
2003-01-28,28,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.6, ,19.6, ,11.2, ,10.3, ,1.7, ,0.0, ,75.0, ,98.0, ,61.0, ,15.2, ,117.0, ,1.3, ,115.2, ,1.3, ,340,34.044311,-118.47689
2003-01-29,29,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,13.8, ,20.0, ,10.1, ,12.2, ,2.13, ,0.0, ,90.0, ,100.0, ,67.0, ,15.3, ,166.0, ,1.4, ,149.6, ,1.7, ,340,34.044311,-118.47689
2003-01-30,30,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,18.3, ,,Y,11.5, ,9.3, ,2.72, ,0.0, ,56.0, ,96.0, ,38.0, ,15.6, ,174.0, ,1.2, ,119.3, ,1.4, ,340,34.044311,-118.47689
2003-01-31,31,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,22.9,H,,R,,Y,7.2, ,,R,0.0, ,36.0, ,71.0,H,22.0,H,16.4, ,176.0, ,1.0, ,142.6, ,1.7, ,340,34.044311,-118.47689
2003-02-01,32,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,17.1, ,24.2, ,11.0, ,11.4, ,2.31, ,1.8, ,69.0, ,100.0, ,39.0, ,16.3, ,153.0, ,1.3, ,136.8, ,1.6, ,340,34.044311,-118.47689
2003-02-02,33,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,16.6, ,22.2, ,12.1, ,-1.6, ,3.79, ,0.0, ,29.0, ,91.0, ,13.0, ,14.9, ,,R,0.5, ,282.6,R,3.3,R,340,34.044311,-118.47689
2003-02-03,34,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.4, ,21.9, ,4.6, ,-1.3, ,2.96, ,,H,34.0, ,98.0, ,16.0, ,13.8, ,,R,0.6, ,140.2, ,1.6, ,340,34.044311,-118.47689
2003-02-04,35,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,13.1, ,21.7, ,4.7, ,2.0, ,2.79, ,,H,47.0, ,100.0, ,21.0, ,13.2, ,175.0, ,0.7, ,148.5, ,1.7, ,340,34.044311,-118.47689
2003-02-05,36,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,13.4, ,20.4, ,8.3, ,0.6, ,2.93, ,0.0, ,42.0, ,98.0, ,13.0, ,13.1, ,,R,0.6, ,161.4, ,1.9, ,340,34.044311,-118.47689
2003-02-06,37,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,12.3, ,18.7, ,6.9, ,-1.3, ,2.9, ,0.0, ,39.0, ,85.0, ,18.0, ,12.4, ,,R,0.6, ,150.6, ,1.7, ,340,34.044311,-118.47689
2003-02-07,38,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,11.9, ,18.6, ,4.1, ,2.5, ,2.22, ,0.7, ,52.0, ,100.0, ,22.0, ,12.0, ,131.0, ,0.7, ,145.0, ,1.7, ,340,34.044311,-118.47689
2003-02-08,39,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,12.9, ,18.2, ,8.4, ,2.1, ,2.84, ,0.0, ,48.0, ,80.0, ,20.0, ,12.6, ,,R,0.7, ,170.5, ,2.0, ,340,34.044311,-118.47689
2003-02-09,40,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,12.8, ,19.9, ,7.2, ,1.6, ,2.79, ,0.0, ,47.0, ,70.0, ,30.0, ,12.3, ,,R,0.7, ,154.7, ,1.8, ,340,34.044311,-118.47689
2003-02-10,41,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,15.8, ,21.3, ,9.9, ,-4.7, ,3.05, ,0.0, ,24.0, ,39.0, ,14.0, ,12.3, ,126.0, ,0.4, ,141.8, ,1.6, ,340,34.044311,-118.47689
2003-02-11,42,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,11.9, ,15.1, ,8.2, ,10.2, ,0.52, ,0.1, ,89.0, ,99.0, ,39.0, ,12.8, ,58.0, ,1.2, ,224.1, ,2.6, ,340,34.044311,-118.47689
2003-02-12,43,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,13.6, ,15.5, ,12.1, ,13.8, ,0.0, ,9.7, ,100.0, ,100.0, ,96.0, ,13.5, ,12.0, ,1.6, ,222.4, ,2.6, ,340,34.044311,-118.47689
2003-02-13,44,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.7, ,18.8, ,12.3, ,14.1, ,0.97, ,23.8, ,97.0, ,100.0, ,86.0, ,14.8, ,95.0, ,1.6, ,138.8, ,1.6, ,340,34.044311,-118.47689
2003-02-14,45,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.0, ,19.2, ,10.4, ,12.3, ,2.39, ,0.1, ,89.0, ,100.0, ,73.0, ,14.8, ,187.0, ,1.4, ,136.8, ,1.6, ,340,34.044311,-118.47689
2003-02-15,46,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.3, ,16.8, ,11.4, ,12.9, ,0.51, ,0.0, ,91.0, ,99.0, ,76.0, ,14.9, ,62.0, ,1.5, ,109.9, ,1.3, ,340,34.044311,-118.47689
2003-02-16,47,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.6, ,18.1, ,11.4, ,12.2, ,2.18, ,0.3, ,86.0, ,99.0, ,70.0, ,15.6, ,164.0, ,1.4, ,128.6, ,1.5, ,340,34.044311,-118.47689
2003-02-17,48,99,metric,"90411, 90410, 90409, 90408, 90407, 90406, 90405, 90404, 90403, 90402, 90401",daily,14.1, ,17.4, ,10.9, ,10.7, ,1.39, ,0.7, ,80.0, ,92.0, ,62.0, ,15.3, ,110.0, ,1.3, ,121.0, ,1.4, ,340,34.044311,-118.47689
