Date,Julian,Station,Standard,ZipCodes,Scope,DayAirTmpAvg.Value,DayAirTmpMax.Value,DayAirTmpMin.Value,DayDewPnt.Value,DayEto.Value,DayPrecip.Value,DayRelHumAvg.Value,DayRelHumMax.Value,DayRelHumMin.Value,DaySoilTmpAvg.Value,DaySolRadAvg.Value,DayVapPresAvg.Value,DayWindRun.Value,DayWindSpdAvg.Value
2023-01-01,1,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.4,15.5,7.1,2.5,1.78,0,58,96,30,11.9,122,0.7,155.1,1.8
2023-01-02,2,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,7.5,9.9,5.7,2.3,0.57,11,70,100,45,11,20,0.7,174.4,2
2023-01-03,3,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,7.1,11,4.8,6.4,0.6,0.2,95,100,75,10.6,66,1,251.5,2.9
2023-01-04,4,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.8,14.3,6.6,9.3,0.47,38.3,91,100,68,10.7,31,1.2,392.7,4.5
2023-01-05,5,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.8,12.7,8.2,9.7,0.22,10.1,93,100,82,11.4,32,1.2,262.5,3
2023-01-06,6,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,12,14.4,10.1,6.6,1.32,0.1,69,82,60,11.3,70,1,211.2,2.4
2023-01-07,7,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,12.5,14.9,9.6,4.4,1.49,6.6,58,84,43,11.3,22,0.8,369.1,4.3
2023-01-08,8,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,12.8,15.9,10.2,9.7,1.21,17,81,100,59,11.5,83,1.2,230.9,2.7
2023-01-09,9,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,12,13.4,9.9,10.8,0.56,38.9,92,100,74,12.2,56,1.3,232.2,2.7
2023-01-10,10,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.3,13.6,6.7,8,0.41,22.9,86,99,77,11.7,28,1.1,305.9,3.5
2023-01-11,11,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,11.6,13.9,9.5,9.2,0.36,9,85,97,72,11.2,21,1.2,318.5,3.7
2023-01-12,12,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,14.8,18.2,11.9,8.2,1.66,0,65,78,53,11.9,88,1.1,202.6,2.3
2023-01-13,13,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,12.5,14.9,10.3,9.2,0.48,13.6,80,100,48,12.1,21,1.2,245.5,2.8
2023-01-14,14,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.8,13.2,6.9,10.3,0.34,43.6,97,100,84,12,38,1.3,288.6,3.3
2023-01-15,15,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8.7,10.8,6.9,8.2,0.21,20.8,97,100,89,11.4,33,1.1,167.5,1.9
2023-01-16,16,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8.4,11.8,6.2,5.3,1.4,13.2,81,100,61,11,107,0.9,210,2.4
2023-01-17,17,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,7.7,12.3,4.3,3.5,1.5,0,74,94,50,10.7,132,0.8,131,1.5
2023-01-18,18,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8.6,11.6,4.9,6.5,1.04,6.5,87,100,74,10.7,92,1,151.5,1.8
2023-01-19,19,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,7.4,10.7,4.3,2.9,1.43,0,73,95,47,10.8,119,0.8,122.3,1.4
2023-01-20,20,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,7.9,11.3,5.4,-3.7,1.9,0,43,52,35,10.3,141,0.5,145.3,1.7
2023-01-21,21,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8.5,14,3.3,-0.9,1.84,0,52,79,31,10.2,140,0.6,129.4,1.5
2023-01-22,22,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,9.3,14.1,4.5,-0.2,2.14,0,51,92,21,10.5,140,0.6,182,2.1
2023-01-23,23,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,11.2,15.9,8.1,-5,2.41,0,32,42,25,10.5,146,0.4,168,1.9
2023-01-24,24,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,11.7,15.7,8.1,-0.8,2.44,0,42,48,38,10.6,145,0.6,194.7,2.3
2023-01-25,25,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,13.5,19.2,8.3,0.7,2.36,0,41,53,31,11,144,0.6,133,1.5
2023-01-26,26,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,14.1,18.2,10.1,0.4,2.77,0,39,50,30,11.4,144,0.6,192.1,2.2
2023-01-27,27,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,9.2,13.9,5.7,6.3,1.68,0,82,100,53,11.6,139,1,156.9,1.8
2023-01-28,28,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8.3,11.8,4.6,6.7,1.49,0,90,100,77,11.6,139,1,162,1.9
2023-01-29,29,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,6.4,7.9,4.4,2.2,0.45,0.5,74,93,38,11.2,36,0.7,139.4,1.6
2023-01-30,30,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,6.5,11.6,0.2,-10.2,2.05,0,29,44,22,10.4,153,0.3,127.2,1.5
2023-01-31,31,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8.4,14.5,2.9,-8.2,2.31,0,30,43,19,10.2,153,0.3,125.6,1.5
2023-02-01,32,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8.6,12.5,4.5,-1.4,2.14,0,49,56,35,10.3,132,0.6,197.7,2.3
2023-02-02,33,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.1,14.4,6.3,0.8,1.99,0,52,65,25,10.4,103,0.6,230.1,2.7
2023-02-03,34,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.3,13.3,7.8,7.5,0.56,11.4,83,100,29,10.8,41,1,164.1,1.9
2023-02-04,35,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,11.1,13.7,9.2,10.3,0.35,6.6,95,100,86,11.3,47,1.3,254.1,2.9
2023-02-05,36,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,9.1,12.3,6.4,6.5,1.2,1.9,84,100,69,11.5,96,1,231.6,2.7
2023-02-06,37,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,9.1,15.1,4.2,2.9,2.02,0,65,94,39,11.1,164,0.8,136.9,1.6
2023-02-07,38,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.5,15,5.7,3.9,1.94,0,64,85,48,11.3,148,0.8,134.6,1.6
2023-02-08,39,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,12.3,17.1,8.9,4.7,2.28,0,60,68,47,11.7,168,0.9,153.4,1.8
2023-02-09,40,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,13.3,18.6,8.2,3.9,2.45,0.1,53,73,38,12.3,170,0.8,123.2,1.4
2023-02-10,41,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,9.2,14.3,5.7,5.1,1.68,0,76,94,57,12.1,114,0.9,185.6,2.1
2023-02-11,42,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,8,12.3,5.6,4.8,1.19,15.8,80,100,50,11.6,108,0.9,138.5,1.6
2023-02-12,43,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,10.5,17.5,5.8,6,2.21,0,74,97,52,11.6,171,0.9,138.2,1.6
2023-02-13,44,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,9.9,15.4,5.2,5.5,2.29,0,74,100,48,12,169,0.9,178,2.1
2023-02-14,45,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,6.9,10.6,4.3,-1.5,2.11,0.1,55,66,41,11.6,144,0.5,206.8,2.4
2023-02-15,46,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,7.8,14,3.9,-3.4,2.36,0,45,75,26,11,183,0.5,131.9,1.5
2023-02-16,47,213,metric,"94530, 94805, 94802, 94808, 94804, 94850, 94708, 94707, 94706, 94806",daily,7.9,12.2,3.9,-1.1,1.97,0,53,63,45,10.9,125,0.6,133.5,1.5
