Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2022-08-03,215,266,metric,"93461, 93432, 93447",daily,30.9,R,38.4, ,,S,,I,4.98,H,0.0,H,,R,51.0,H,23.0,H,24.0,Y,355.0,R,1.5,H,228.3,R,2.6,R,1105,35.643787,-120.403229
2022-08-04,216,266,metric,"93461, 93432, 93447",daily,24.9, ,33.2, ,19.1,R,9.6, ,7.49, ,0.0, ,38.0, ,64.0, ,21.0, ,23.7, ,300.0, ,1.2, ,242.7,R,2.8,R,1105,35.643787,-120.403229
2022-08-05,217,266,metric,"93461, 93432, 93447",daily,22.2, ,31.9, ,13.6, ,12.2, ,7.06, ,0.0, ,53.0, ,83.0, ,35.0, ,23.4, ,336.0, ,1.4, ,239.7,R,2.8,R,1105,35.643787,-120.403229
2022-08-06,218,266,metric,"93461, 93432, 93447",daily,20.4, ,31.9, ,11.8, ,12.4, ,6.56, ,0.0, ,60.0, ,96.0, ,27.0, ,22.9, ,336.0, ,1.4, ,196.2,R,2.3,R,1105,35.643787,-120.403229
2022-08-07,219,266,metric,"93461, 93432, 93447",daily,22.1, ,34.3, ,11.6, ,11.5, ,6.88, ,0.0, ,51.0, ,85.0, ,24.0, ,22.7, ,338.0,R,1.4, ,175.2,R,2.0,R,1105,35.643787,-120.403229
2022-08-08,220,266,metric,"93461, 93432, 93447",daily,23.0, ,35.1, ,13.4, ,10.9, ,6.8, ,0.0, ,47.0, ,79.0, ,25.0, ,22.8, ,325.0, ,1.3, ,167.3,R,1.9,R,1105,35.643787,-120.403229
2022-08-09,221,266,metric,"93461, 93432, 93447",daily,22.3, ,33.2, ,14.2, ,9.7, ,7.15, ,0.0, ,45.0, ,79.0, ,19.0, ,23.0, ,329.0, ,1.2, ,209.4,R,2.4,R,1105,35.643787,-120.403229
2022-08-10,222,266,metric,"93461, 93432, 93447",daily,22.5, ,33.8, ,12.5, ,9.3, ,7.0, ,0.0, ,43.0, ,79.0, ,16.0, ,22.6, ,334.0,R,1.2, ,174.4,R,2.0,R,1105,35.643787,-120.403229
2022-08-11,223,266,metric,"93461, 93432, 93447",daily,23.0, ,36.0, ,11.6, ,9.6, ,7.13, ,0.0, ,43.0, ,78.0, ,18.0, ,22.4, ,338.0,R,1.2, ,171.8,R,2.0,R,1105,35.643787,-120.403229
2022-08-12,224,266,metric,"93461, 93432, 93447",daily,22.7, ,33.6, ,12.5, ,9.8, ,6.81, ,0.0, ,44.0, ,70.0, ,27.0, ,22.5, ,327.0, ,1.2, ,170.1,R,2.0,R,1105,35.643787,-120.403229
2022-08-13,225,266,metric,"93461, 93432, 93447",daily,23.9, ,36.2, ,12.8, ,8.3, ,6.96, ,0.0, ,37.0, ,72.0, ,16.0, ,22.8, ,324.0, ,1.1, ,157.7,R,1.8,R,1105,35.643787,-120.403229
2022-08-14,226,266,metric,"93461, 93432, 93447",daily,23.7, ,37.3, ,11.8, ,7.0, ,7.1, ,0.0, ,34.0, ,72.0, ,14.0, ,22.4, ,331.0,R,1.0, ,162.4,R,1.9,R,1105,35.643787,-120.403229
2022-08-15,227,266,metric,"93461, 93432, 93447",daily,24.4, ,38.0, ,12.0, ,7.1, ,7.16, ,0.0, ,33.0, ,69.0, ,13.0, ,22.5, ,329.0,R,1.0, ,163.7,R,1.9,R,1105,35.643787,-120.403229
2022-08-16,228,266,metric,"93461, 93432, 93447",daily,26.3,Y,39.6, ,14.0, ,7.6,Y,7.41, ,0.0, ,30.0,Y,63.0, ,14.0, ,22.6, ,319.0, ,1.0, ,170.3,R,2.0,R,1105,35.643787,-120.403229
2022-08-17,229,266,metric,"93461, 93432, 93447",daily,26.4,Y,38.5, ,16.3,Y,6.3,Y,7.49,R,0.0, ,28.0,Y,56.0, ,13.0, ,22.6, ,300.0, ,1.0, ,180.8,R,2.1,R,1105,35.643787,-120.403229
2022-08-18,230,266,metric,"93461, 93432, 93447",daily,24.6, ,37.6, ,13.5, ,7.9, ,7.35, ,0.0, ,34.0, ,72.0, ,15.0, ,22.4, ,320.0, ,1.1, ,192.2,R,2.2,R,1105,35.643787,-120.403229
2022-08-19,231,266,metric,"93461, 93432, 93447",daily,25.0, ,38.1, ,13.3, ,7.9, ,7.43, ,0.0, ,34.0, ,63.0, ,14.0, ,22.4, ,319.0, ,1.1, ,191.0,R,2.2,R,1105,35.643787,-120.403229
2022-08-20,232,266,metric,"93461, 93432, 93447",daily,22.2, ,34.5, ,11.7, ,11.0, ,6.94, ,0.0, ,49.0, ,78.0, ,26.0, ,22.3, ,319.0, ,1.3, ,210.3,R,2.4,R,1105,35.643787,-120.403229
2022-08-21,233,266,metric,"93461, 93432, 93447",daily,20.4, ,29.5, ,11.8, ,12.3, ,6.39, ,0.0, ,60.0, ,86.0, ,41.0, ,22.1, ,321.0,R,1.4, ,205.5,R,2.4,R,1105,35.643787,-120.403229
2022-08-22,234,266,metric,"93461, 93432, 93447",daily,23.0, ,37.2, ,11.0, ,10.4, ,6.95, ,0.0, ,45.0, ,98.0, ,14.0, ,21.7, ,314.0, ,1.3, ,201.1,R,2.3,R,1105,35.643787,-120.403229
2022-08-23,235,266,metric,"93461, 93432, 93447",daily,24.9, ,37.4, ,14.2, ,12.0, ,6.68, ,0.0, ,44.0, ,90.0, ,18.0, ,21.9, ,313.0, ,1.4, ,155.3,R,1.8,R,1105,35.643787,-120.403229
2022-08-24,236,266,metric,"93461, 93432, 93447",daily,23.8, ,36.0, ,13.6, ,10.7, ,7.02, ,0.0, ,44.0, ,83.0, ,21.0, ,22.1, ,309.0, ,1.3, ,199.4,R,2.3,R,1105,35.643787,-120.403229
2022-08-25,237,266,metric,"93461, 93432, 93447",daily,22.3,H,33.1, ,12.6, ,11.8, ,6.49, ,0.0,H,51.0, ,90.0,H,25.0,H,21.6,H,308.0,H,1.4,H,193.7,R,2.2,R,1105,35.643787,-120.403229
2022-08-26,238,266,metric,"93461, 93432, 93447",daily,22.9, ,36.2, ,11.4, ,8.6, ,6.49, ,0.0, ,40.0, ,91.0, ,12.0, ,21.5, ,271.0, ,1.1, ,181.0,R,2.1,R,1105,35.643787,-120.403229
2022-08-27,239,266,metric,"93461, 93432, 93447",daily,20.8, ,30.8, ,12.4, ,10.7, ,6.08, ,0.0, ,52.0, ,81.0, ,27.0, ,21.2, ,270.0, ,1.3, ,206.3,R,2.4,R,1105,35.643787,-120.403229
2022-08-28,240,266,metric,"93461, 93432, 93447",daily,18.2, ,27.7, ,10.8, ,11.0, ,5.46, ,0.0, ,63.0, ,98.0, ,36.0, ,20.9, ,262.0, ,1.3, ,236.1,R,2.7,R,1105,35.643787,-120.403229
2022-08-29,241,266,metric,"93461, 93432, 93447",daily,19.2, ,30.5, ,10.1, ,10.7, ,5.72, ,0.0, ,58.0, ,89.0, ,30.0, ,20.6, ,269.0, ,1.3, ,193.4,R,2.2,R,1105,35.643787,-120.403229
2022-08-30,242,266,metric,"93461, 93432, 93447",daily,21.7, ,34.5, ,10.0, ,8.4, ,6.17, ,0.0, ,42.0, ,86.0, ,16.0, ,20.5, ,274.0, ,1.1, ,168.7,R,2.0,R,1105,35.643787,-120.403229
2022-08-31,243,266,metric,"93461, 93432, 93447",daily,24.3, ,37.7, ,11.4, ,11.2, ,6.1, ,0.0, ,44.0, ,86.0, ,22.0, ,20.5, ,272.0, ,1.3, ,139.4,Y,1.6,Y,1105,35.643787,-120.403229
2022-09-01,244,266,metric,"93461, 93432, 93447",daily,28.1,Y,41.2, ,14.6, ,9.2,Y,6.96, ,0.0, ,31.0,Y,70.0, ,13.0, ,21.0, ,267.0, ,1.2, ,168.1,R,1.9,R,1105,35.643787,-120.403229
2022-09-02,245,266,metric,"93461, 93432, 93447",daily,28.2,Y,41.4, ,16.2,Y,8.7,Y,6.97, ,0.0, ,29.0,Y,67.0, ,13.0, ,21.2, ,264.0, ,1.1, ,162.6,R,1.9,R,1105,35.643787,-120.403229
2022-09-03,246,266,metric,"93461, 93432, 93447",daily,27.3,Y,39.8, ,14.1, ,6.9,Y,6.37, ,0.0, ,27.0,Y,54.0, ,13.0, ,21.3, ,261.0, ,1.0, ,128.0, ,1.5, ,1105,35.643787,-120.403229
