Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2015-12-17,351,243,metric,"95690, 95680, 95615, 95641, 95686",daily,6.2, ,13.5, ,-0.1, ,2.3, ,1.19, ,0.0, ,76.0, ,97.0, ,51.0, ,8.3, ,98.0, ,0.7, ,131.2, ,1.5, ,-10,38.249622,-121.555528
2015-12-18,352,243,metric,"95690, 95680, 95615, 95641, 95686",daily,8.1, ,13.8, ,-1.0, ,3.6, ,1.52, ,2.8, ,73.0, ,95.0, ,52.0, ,8.5, ,90.0, ,0.8, ,271.9, ,3.1, ,-10,38.249622,-121.555528
2015-12-19,353,243,metric,"95690, 95680, 95615, 95641, 95686",daily,8.7, ,14.0, ,3.1, ,7.2, ,0.77, ,1.6, ,90.0, ,99.0, ,65.0, ,9.4, ,71.0, ,1.0, ,220.5, ,2.6, ,-10,38.249622,-121.555528
2015-12-20,354,243,metric,"95690, 95680, 95615, 95641, 95686",daily,6.8, ,11.2, ,0.0, ,5.1, ,0.65, ,3.6, ,89.0, ,99.0, ,72.0, ,9.1, ,49.0, ,0.9, ,281.5, ,3.3, ,-10,38.249622,-121.555528
2015-12-21,355,243,metric,"95690, 95680, 95615, 95641, 95686",daily,9.4, ,10.2, ,8.3, ,8.2, ,0.15, ,9.4, ,92.0, ,98.0, ,82.0, ,9.4, ,15.0, ,1.1, ,512.4,Y,5.9,Y,-10,38.249622,-121.555528
2015-12-22,356,243,metric,"95690, 95680, 95615, 95641, 95686",daily,13.3,Y,17.0, ,9.8, ,11.1,Y,1.35, ,0.8, ,86.0,Y,99.0, ,75.0, ,10.4, ,75.0, ,1.3,Y,492.7, ,5.7, ,-10,38.249622,-121.555528
2015-12-23,357,243,metric,"95690, 95680, 95615, 95641, 95686",daily,9.0, ,14.3, ,4.8, ,3.7, ,1.4, ,0.0, ,69.0, ,84.0, ,46.0, ,10.7, ,112.0, ,0.8, ,213.2, ,2.5, ,-10,38.249622,-121.555528
2015-12-24,358,243,metric,"95690, 95680, 95615, 95641, 95686",daily,7.5, ,12.5, ,2.8, ,4.3, ,1.08, ,3.5, ,80.0, ,94.0, ,56.0, ,9.9, ,76.0, ,0.8, ,317.0, ,3.7, ,-10,38.249622,-121.555528
2015-12-25,359,243,metric,"95690, 95680, 95615, 95641, 95686",daily,4.6, ,10.8, ,-0.3, ,1.6, ,1.14, ,0.0, ,81.0, ,95.0, ,59.0, ,8.9, ,110.0, ,0.7, ,179.8, ,2.1, ,-10,38.249622,-121.555528
2015-12-26,360,243,metric,"95690, 95680, 95615, 95641, 95686",daily,4.7, ,11.7, ,-0.5, ,-0.9, ,1.61, ,0.0, ,67.0, ,91.0, ,38.0, ,8.2, ,117.0, ,0.6, ,270.4, ,3.1, ,-10,38.249622,-121.555528
2015-12-27,361,243,metric,"95690, 95680, 95615, 95641, 95686",daily,3.1, ,7.4, ,-2.3, ,1.3, ,0.45, ,0.1, ,88.0, ,96.0, ,73.0, ,7.3, ,62.0, ,0.7, ,110.2, ,1.3, ,-10,38.249622,-121.555528
2015-12-28,362,243,metric,"95690, 95680, 95615, 95641, 95686",daily,4.8, ,9.6, ,0.5, ,2.2, ,1.15, ,0.4, ,83.0, ,94.0, ,65.0, ,7.6, ,106.0, ,0.7, ,204.4, ,2.4, ,-10,38.249622,-121.555528
2015-12-29,363,243,metric,"95690, 95680, 95615, 95641, 95686",daily,3.8, ,10.2, ,-2.6, ,1.1, ,1.04, ,0.0, ,83.0, ,93.0, ,64.0, ,7.3, ,113.0, ,0.7, ,110.9, ,1.3, ,-10,38.249622,-121.555528
2015-12-30,364,243,metric,"95690, 95680, 95615, 95641, 95686",daily,3.9, ,9.6, ,-2.3, ,1.6, ,0.78, ,0.0, ,85.0, ,97.0, ,70.0, ,7.1, ,75.0, ,0.7, ,167.0, ,1.9, ,-10,38.249622,-121.555528
2015-12-31,365,243,metric,"95690, 95680, 95615, 95641, 95686",daily,2.1, ,10.7, ,-3.4, ,-0.4, ,0.93, ,0.0, ,83.0, ,99.0, ,49.0, ,6.8, ,91.0, ,0.6, ,137.5, ,1.6, ,-10,38.249622,-121.555528
2016-01-01,1,243,metric,"95690, 95680, 95615, 95641, 95686",daily,3.0, ,8.6, ,-0.5, ,-3.1, ,1.18, ,0.0, ,64.0, ,87.0, ,45.0, ,6.3, ,87.0, ,0.5, ,186.3, ,2.2, ,-10,38.249622,-121.555528
2016-01-02,2,243,metric,"95690, 95680, 95615, 95641, 95686",daily,4.8, ,9.4, ,1.2, ,-0.2, ,0.88, ,0.0, ,70.0, ,86.0, ,54.0, ,6.2,Y,62.0, ,0.6, ,151.5, ,1.8, ,-10,38.249622,-121.555528
2016-01-03,3,243,metric,"95690, 95680, 95615, 95641, 95686",daily,6.7, ,13.1, ,0.7, ,2.2, ,1.09, ,0.3, ,73.0, ,92.0, ,53.0, ,6.9, ,83.0, ,0.7, ,141.8, ,1.6, ,-10,38.249622,-121.555528
2016-01-04,4,243,metric,"95690, 95680, 95615, 95641, 95686",daily,7.8, ,12.9, ,3.3, ,5.6, ,0.61, ,6.2, ,86.0, ,95.0, ,75.0, ,7.4, ,49.0, ,0.9, ,220.8, ,2.6, ,-10,38.249622,-121.555528
2016-01-05,5,243,metric,"95690, 95680, 95615, 95641, 95686",daily,9.8, ,12.0, ,7.9, ,8.5, ,0.28, ,23.4, ,92.0, ,96.0, ,86.0, ,8.5, ,33.0, ,1.1, ,363.1, ,4.2, ,-10,38.249622,-121.555528
2016-01-06,6,243,metric,"95690, 95680, 95615, 95641, 95686",daily,9.3, ,11.8, ,8.0, ,7.8, ,0.57, ,8.1, ,90.0, ,96.0, ,84.0, ,8.8, ,46.0, ,1.1, ,436.7,Y,5.1,Y,-10,38.249622,-121.555528
2016-01-07,7,243,metric,"95690, 95680, 95615, 95641, 95686",daily,7.7, ,11.4, ,2.3, ,6.5, ,0.35, ,0.0, ,92.0, ,99.0, ,79.0, ,9.1, ,45.0, ,1.0, ,121.0, ,1.4, ,-10,38.249622,-121.555528
2016-01-08,8,243,metric,"95690, 95680, 95615, 95641, 95686",daily,5.6, ,10.4, ,0.9, ,5.0, ,0.54, ,0.5, ,96.0, ,100.0, ,80.0, ,8.6, ,67.0, ,0.9, ,96.0, ,1.1, ,-10,38.249622,-121.555528
2016-01-09,9,243,metric,"95690, 95680, 95615, 95641, 95686",daily,9.3, ,12.9, ,7.1, ,7.4, ,0.62, ,2.8, ,88.0, ,98.0, ,70.0, ,9.0, ,48.0, ,1.0, ,268.9, ,3.1, ,-10,38.249622,-121.555528
2016-01-10,10,243,metric,"95690, 95680, 95615, 95641, 95686",daily,9.4, ,13.7, ,5.7, ,8.3, ,0.56, ,1.3, ,93.0, ,99.0, ,74.0, ,9.7, ,57.0, ,1.1, ,162.7, ,1.9, ,-10,38.249622,-121.555528
2016-01-11,11,243,metric,"95690, 95680, 95615, 95641, 95686",daily,9.4, ,15.9, ,4.9, ,7.2, ,1.07, ,0.0, ,86.0, ,99.0, ,64.0, ,9.8, ,96.0, ,1.0, ,108.5, ,1.3, ,-10,38.249622,-121.555528
2016-01-12,12,243,metric,"95690, 95680, 95615, 95641, 95686",daily,8.2, ,14.7, ,2.6, ,7.1, ,1.07, ,0.0, ,93.0, ,100.0, ,72.0, ,9.8, ,96.0, ,1.0, ,212.1, ,2.5, ,-10,38.249622,-121.555528
2016-01-13,13,243,metric,"95690, 95680, 95615, 95641, 95686",daily,10.9, ,16.4, ,4.1, ,8.2, ,1.01, ,4.6, ,83.0, ,94.0, ,70.0, ,10.1, ,71.0, ,1.1, ,368.2, ,4.3, ,-10,38.249622,-121.555528
2016-01-14,14,243,metric,"95690, 95680, 95615, 95641, 95686",daily,7.9, ,11.3, ,2.2, ,6.6, ,0.4, ,1.7, ,91.0, ,100.0, ,80.0, ,9.6, ,39.0, ,1.0, ,225.5, ,2.6, ,-10,38.249622,-121.555528
