," NDVI (Landsat 5/7/8/9 SR) at -120.3819E,36.6340N, 2003-01-01 to 2023-08-08"
"2003-01-01",0.1896
"2003-02-09",0.2142
"2003-02-25",0.1889
"2003-03-05",0.2412
"2003-03-21",0.243
"2003-03-29",0.257
"2003-04-06",0.2039
"2003-04-30",0.3269
"2003-05-24",0.1378
"2003-06-01",0.1167
"2003-07-03",0.1725
"2003-07-27",0.1843
"2003-08-04",0.2486
"2003-08-20",0.2384
"2003-08-28",0.3074
"2003-09-05",0.2918
"2003-09-21",0.2151
"2003-09-29",0.1841
"2003-10-07",0.2479
"2003-10-15",0.2051
"2003-10-23",0.23
"2003-11-16",0.211
"2003-12-02",0.2057
"2003-12-18",0.1896
"2003-12-26",0.2169
"2004-02-12",0.1269
"2004-02-28",0.1618
"2004-03-15",0.2666
"2004-04-24",0.2056
"2004-05-02",0.1833
"2004-05-10",0.1668
"2004-05-18",0.1208
"2004-05-26",0.1637
"2004-06-03",0.2413
"2004-06-11",0.1789
"2004-06-19",0.2218
"2004-06-27",0.2424
"2004-07-05",0.2884
"2004-07-13",0.288
"2004-07-21",0.2056
"2004-07-29",0.1769
"2004-08-06",0.227
"2004-08-14",0.1808
"2004-09-07",0.1981
"2004-09-15",0.2236
"2004-09-23",0.2089
"2004-09-24",0.2468
"2004-10-01",0.2047
"2004-10-09",0.2226
"2004-10-25",0.1807
"2004-11-02",0.1565
"2004-11-10",0.1487
"2004-12-04",0.1332
"2005-01-05",0.2173
"2005-01-29",0.2225
"2005-02-06",0.2679
"2005-03-10",0.3235
"2005-04-19",0.2157
"2005-05-21",0.155
"2005-05-29",0.1561
"2005-06-06",0.216
"2005-06-15",0.1979
"2005-06-22",0.173
"2005-06-30",0.1464
"2005-07-08",0.2
"2005-07-16",0.2025
"2005-07-24",0.1673
"2005-08-01",0.1012
"2005-08-02",0.2573
"2005-08-09",0.2088
"2005-08-17",0.2344
"2005-08-18",0.2146
"2005-08-25",0.2148
"2005-09-02",0.2111
"2005-09-03",0.2291
"2005-09-10",0.1865
"2005-09-19",0.2364
"2005-10-05",0.3188
"2005-10-12",0.2039
"2005-10-20",0.2071
"2005-10-21",0.2807
"2005-10-28",0.2206
"2005-11-13",0.1645
"2005-11-21",0.1677
"2005-12-07",0.1219
"2005-12-23",0.1601
"2006-01-08",0.165
"2006-01-16",0.1342
"2006-02-01",0.1505
"2006-02-09",0.1893
"2006-02-25",0.2444
"2006-03-13",0.2298
"2006-04-14",0.2605
"2006-04-30",0.2376
"2006-05-08",0.234
"2006-05-16",0.1897
"2006-05-24",0.1811
"2006-05-25",0.195
"2006-06-01",0.1985
"2006-06-09",0.1477
"2006-06-10",0.1863
"2006-06-25",0.1323
"2006-07-03",0.1436
"2006-07-11",0.1367
"2006-07-27",0.2162
"2006-08-04",0.2015
"2006-08-12",0.247
"2006-08-20",0.2367
"2006-08-28",0.245
"2006-09-05",0.2796
"2006-09-13",0.2751
"2006-09-14",0.2465
"2006-09-21",0.2234
"2006-09-29",0.2185
"2006-10-07",0.2709
"2006-10-15",0.1527
"2006-10-23",0.2647
"2006-10-24",0.2752
"2006-10-31",0.2302
"2006-11-08",0.1964
"2006-11-16",0.197
"2006-11-24",0.2345
"2006-11-25",0.2057
"2006-12-02",0.1392
"2006-12-03",0.2258
"2006-12-11",0.0159
"2006-12-18",0.1191
"2007-01-03",0.1204
"2007-01-12",0.1633
"2007-01-19",0.1143
"2007-02-04",0.1001
"2007-02-12",0.0818
"2007-02-13",0.164
"2007-02-20",0.111
"2007-03-01",0.1373
"2007-03-08",0.1027
"2007-03-16",0.1247
"2007-03-17",0.1246
"2007-03-24",0.1442
"2007-04-01",0.1478
"2007-04-02",0.1597
"2007-04-09",0.1384
"2007-04-10",0.1822
"2007-04-17",0.1317
"2007-04-18",0.1661
"2007-04-25",0.1593
"2007-05-03",0.1398
"2007-05-11",0.1465
"2007-05-19",0.1913
"2007-05-20",0.1709
"2007-05-27",0.1571
"2007-06-04",0.1862
"2007-06-12",0.1523
"2007-06-20",0.145
"2007-06-21",0.2026
"2007-06-28",0.1953
"2007-07-06",0.2006
"2007-07-14",0.2172
"2007-07-22",0.128
"2007-07-30",0.2061
"2007-08-07",0.1597
"2007-08-15",0.2012
"2007-08-23",0.1765
"2007-08-31",0.1894
"2007-09-01",0.2426
"2007-09-16",0.2432
"2007-09-17",0.3032
"2007-09-24",0.2174
"2007-10-02",0.2268
"2007-10-19",0.2405
"2007-10-26",0.1738
"2007-11-20",0.1641
"2007-12-13",0.1758
"2007-12-29",0.1606
"2008-01-30",0.1817
"2008-02-07",0.1548
"2008-02-08",0.2073
"2008-03-10",0.2252
"2008-03-18",0.2253
"2008-03-19",0.308
"2008-03-26",0.2215
"2008-04-03",0.1959
"2008-04-04",0.2706
"2008-04-11",0.2014
"2008-04-19",0.1668
"2008-04-20",0.1884
"2008-04-27",0.1651
"2008-05-05",0.1742
"2008-05-13",0.176
"2008-05-21",0.1405
"2008-05-22",0.1864
"2008-05-29",0.1587
"2008-06-06",0.1501
"2008-06-07",0.1528
"2008-06-14",0.1332
"2008-06-15",0.1685
"2008-06-22",0.133
"2008-06-23",0.1689
"2008-06-30",0.1614
"2008-07-01",0.1645
"2008-07-08",0.1343
"2008-07-16",0.174
"2008-07-24",0.1777
"2008-07-25",0.1945
"2008-08-01",0.189
"2008-08-09",0.1885
"2008-08-10",0.2169
"2008-08-17",0.185
"2008-08-25",0.2186
"2008-08-26",0.2476
"2008-09-02",0.2435
"2008-09-10",0.2622
"2008-09-11",0.2385
"2008-09-18",0.2997
"2008-09-26",0.2742
"2008-09-27",0.3137
"2008-10-05",0.2818
"2008-10-12",0.2313
"2008-10-13",0.2871
"2008-10-20",0.2257
"2008-10-28",0.2533
"2008-10-29",0.2571
"2008-11-13",0.2208
"2008-11-29",0.166
"2009-01-16",0.1161
"2009-02-01",0.1156
"2009-02-25",0.1994
"2009-03-05",0.1559
"2009-03-13",0.149
"2009-03-21",0.1788
"2009-03-29",0.1877
"2009-03-30",0.2247
"2009-04-06",0.141
"2009-04-14",0.176
"2009-04-15",0.1724
"2009-04-22",0.1314
"2009-04-30",0.1537
"2009-05-16",0.1294
"2009-05-17",0.1371
"2009-05-24",0.119
"2009-06-01",0.1463
"2009-06-17",0.1312
"2009-06-18",0.1222
"2009-06-25",0.1043
"2009-07-03",0.1083
"2009-07-04",0.1064
"2009-07-11",0.0738
"2009-07-19",0.1034
"2009-07-20",0.1039
"2009-07-27",0.098
"2009-08-04",0.1116
"2009-08-12",0.1078
"2009-08-20",0.0982
"2009-08-21",0.1122
"2009-08-28",0.1171
"2009-09-05",0.1486
"2009-09-14",0.154
"2009-09-21",0.1197
"2009-09-22",0.1193
"2009-10-07",0.1256
"2009-10-15",0.0987
"2009-10-23",0.1397
"2009-10-31",0.1033
"2009-11-16",0.0898
"2009-11-24",0.1076
"2009-12-02",0.0771
"2010-01-27",0.1355
"2010-02-12",0.2012
"2010-02-13",0.2658
"2010-02-20",0.2742
"2010-02-28",0.3214
"2010-03-16",0.3255
"2010-04-01",0.3455
"2010-04-09",0.3219
"2010-04-17",0.2932
"2010-04-25",0.237
"2010-04-26",0.3528
"2010-05-03",0.196
"2010-05-11",0.17
"2010-05-12",0.2603
"2010-05-19",0.178
"2010-05-27",0.13
"2010-06-04",0.1061
"2010-06-12",0.1658
"2010-06-13",0.203
"2010-06-20",0.1298
"2010-06-28",0.1574
"2010-06-29",0.2238
"2010-07-06",0.1818
"2010-07-15",0.2267
"2010-07-22",0.1752
"2010-07-31",0.2
"2010-08-07",0.1589
"2010-08-15",0.1893
"2010-08-16",0.2396
"2010-08-23",0.227
"2010-09-01",0.2261
"2010-09-09",0.2312
"2010-09-17",0.2925
"2010-09-24",0.1792
"2010-10-03",0.2331
"2010-10-10",0.1777
"2010-10-18",0.2095
"2010-11-11",0.2153
"2010-12-29",0.3091
"2011-02-08",0.3236
"2011-02-15",0.243
"2011-02-23",0.3272
"2011-03-03",0.3665
"2011-03-11",0.2773
"2011-03-12",0.3614
"2011-03-27",0.3294
"2011-04-04",0.3295
"2011-04-12",0.271
"2011-04-13",0.3207
"2011-04-20",0.2106
"2011-04-28",0.2228
"2011-05-06",0.186
"2011-05-30",0.1546
"2011-05-31",0.1989
"2011-06-07",0.1235
"2011-06-08",0.1545
