Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2005-01-06,6,195,metric,"95603, 95604",daily,25.1,H,,S,,S,,I,,R,0.0, ,,R,87.0,H,69.0,H,,S,,R,1.7,R,88.4, ,1.0, ,935,38.887603,-121.10291
2005-01-07,7,195,metric,"95603, 95604",daily,22.8,H,,S,,R,,I,,R,0.0, ,,R,74.0,H,51.0,H,,S,,R,1.4,R,100.0, ,1.2, ,935,38.887603,-121.10291
2005-01-08,8,195,metric,"95603, 95604",daily,21.6,H,,S,,R,,I,,R,0.0, ,,R,89.0,H,71.0,H,,S,,R,1.5,R,131.6, ,1.5, ,935,38.887603,-121.10291
2005-01-09,9,195,metric,"95603, 95604",daily,20.9,H,,S,,R,,I,,R,0.0, ,,R,86.0,H,69.0,H,,S,,R,1.4,R,111.7, ,1.3, ,935,38.887603,-121.10291
2005-02-17,48,195,metric,"95603, 95604",daily,14.0,H,17.7, ,0.0, ,,Y,,H,,H,85.0,Y,92.0,H,43.0,H,13.2,Y,,H,1.4,Y,80.6,Y,0.9,Y,935,38.887603,-121.10291
2005-02-18,49,195,metric,"95603, 95604",daily,11.7, ,16.3, ,9.0, ,8.3, ,0.87, ,0.0, ,80.0, ,95.0, ,57.0, ,12.5,Y,70.0, ,1.1, ,130.6, ,1.5, ,935,38.887603,-121.10291
2005-02-19,50,195,metric,"95603, 95604",daily,10.8, ,15.6, ,8.0, ,7.6, ,0.76, ,0.0, ,81.0, ,92.0, ,62.0, ,11.7,Y,62.0, ,1.0, ,148.2, ,1.7, ,935,38.887603,-121.10291
2005-02-20,51,195,metric,"95603, 95604",daily,11.3, ,16.1, ,9.0, ,8.4, ,1.11, ,0.0, ,82.0, ,96.0, ,59.0, ,12.0,Y,86.0, ,1.1, ,120.7, ,1.4, ,935,38.887603,-121.10291
2005-02-21,52,195,metric,"95603, 95604",daily,11.2, ,18.6, ,9.0, ,8.4, ,1.16, ,0.0, ,83.0, ,94.0, ,58.0, ,12.2,Y,83.0, ,1.1, ,164.8, ,1.9, ,935,38.887603,-121.10291
2005-02-22,53,195,metric,"95603, 95604",daily,12.5, ,18.9, ,8.8, ,8.1, ,2.29, ,0.0, ,74.0, ,89.0, ,60.0, ,12.5,Y,158.0, ,1.1, ,133.6, ,1.5, ,935,38.887603,-121.10291
