Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2003-01-01,1,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,11.9, ,20.0, ,5.6, ,6.0, ,1.51, ,0.0, ,67.0, ,91.0, ,44.0, ,11.7, ,113.0, ,0.9, ,87.5, ,1.0, ,250,34.437353,-119.73742
2003-01-02,2,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,13.8, ,23.0, ,7.6, ,6.0, ,1.7, ,0.0, ,59.0, ,87.0, ,32.0, ,11.7, ,114.0, ,0.9, ,80.6, ,0.9, ,250,34.437353,-119.73742
2003-01-03,3,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,15.5, ,24.1, ,9.1, ,7.9, ,1.59, ,0.0, ,61.0, ,92.0, ,33.0, ,12.2, ,101.0, ,1.1, ,84.1, ,1.0, ,250,34.437353,-119.73742
2003-01-04,4,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,16.2, ,25.5,Y,10.1, ,10.7, ,1.71, ,0.0, ,70.0, ,90.0, ,41.0, ,12.7, ,120.0, ,1.3, ,94.5, ,1.1, ,250,34.437353,-119.73742
2003-01-05,5,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,18.6,H,27.8,Y,11.1, ,8.4, ,1.91,R,0.0, ,51.0, ,86.0,H,33.0,H,13.1, ,121.0, ,1.1, ,109.7, ,1.3, ,250,34.437353,-119.73742
2003-01-06,6,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,15.6, ,22.7, ,10.2, ,6.5, ,1.95, ,0.0, ,54.0, ,72.0, ,35.0, ,13.1, ,118.0, ,1.0, ,102.8, ,1.2, ,250,34.437353,-119.73742
2003-01-07,7,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,18.3, ,27.2,Y,12.9, ,8.6, ,2.02, ,0.0, ,53.0, ,73.0, ,34.0, ,13.2, ,117.0, ,1.1, ,93.4, ,1.1, ,250,34.437353,-119.73742
2003-01-08,8,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,13.9, ,18.0, ,10.5, ,11.8, ,0.85, ,0.0, ,87.0, ,100.0, ,66.0, ,13.2, ,74.0, ,1.4, ,108.3, ,1.3, ,250,34.437353,-119.73742
2003-01-09,9,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,14.0, ,17.1, ,12.0, ,13.5,Y,0.89, ,0.0, ,97.0,Y,100.0, ,89.0, ,13.5, ,84.0, ,1.6,Y,116.0, ,1.3, ,250,34.437353,-119.73742
2003-01-10,10,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,12.9, ,17.4, ,9.4, ,12.4, ,0.71, ,0.0, ,97.0, ,100.0, ,84.0, ,13.6, ,75.0, ,1.4, ,83.7, ,1.0, ,250,34.437353,-119.73742
2003-01-11,11,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,12.2, ,17.7, ,7.9, ,11.9, ,1.24, ,0.1, ,98.0, ,100.0, ,84.0, ,13.4, ,113.0, ,1.4, ,89.8, ,1.0, ,250,34.437353,-119.73742
2003-01-12,12,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,12.6, ,16.0, ,10.5, ,12.5, ,1.28, ,0.0, ,99.0, ,100.0, ,88.0, ,13.8, ,119.0, ,1.4, ,104.0, ,1.2, ,250,34.437353,-119.73742
2003-01-13,13,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,11.5, ,18.7, ,7.0, ,11.2, ,1.31,R,0.2, ,98.0, ,100.0, ,77.0, ,14.1, ,121.0, ,1.3, ,79.9, ,0.9, ,250,34.437353,-119.73742
2003-01-14,14,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,11.9, ,18.8, ,7.5, ,10.7, ,1.26, ,0.0, ,93.0, ,100.0, ,77.0, ,13.6, ,112.0, ,1.3, ,84.7, ,1.0, ,250,34.437353,-119.73742
2003-01-15,15,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,13.5, ,23.6, ,6.4, ,8.1, ,1.81, ,0.0, ,70.0, ,100.0, ,42.0, ,13.2, ,131.0, ,1.1, ,90.0, ,1.0, ,250,34.437353,-119.73742
2003-01-16,16,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,15.5, ,25.6,Y,7.6, ,3.8, ,2.12, ,0.0, ,46.0, ,64.0, ,22.0, ,13.0, ,132.0, ,0.8, ,84.4, ,1.0, ,250,34.437353,-119.73742
2003-01-17,17,107,metric,"93199, 93190, 93160, 93150, 93140, 93130, 93129, 93128, 93127, 93126, 93125, 93124, 93123, 93122, 93121, 93120, 93118, 93117, 93116, 93111, 93110, 93109, 93106, 93107, 93105, 93103, 93102, 93101",daily,15.6, ,25.9,Y,8.6, ,6.7, ,2.07, ,0.0, ,55.0, ,84.0, ,29.0, ,13.0, ,133.0, ,1.0, ,79.9, ,0.9, ,250,34.437353,-119.73742
