Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2015-11-05,309,242,metric,"95686, 95242, 95641, 95690, 95680",daily,8.5,H,19.9, ,4.3, ,4.5, ,,H,,R,76.0, ,92.0,H,34.0,H,15.5,H,,H,0.8,H,120.6,H,1.4,H,-10,38.192397,-121.510261
2015-11-06,310,242,metric,"95686, 95242, 95641, 95690, 95680",daily,12.7, ,21.5, ,5.4, ,4.9, ,2.48, ,0.0, ,59.0, ,96.0, ,33.0, ,15.1, ,88.0, ,0.9, ,88.6, ,1.0, ,-10,38.192397,-121.510261
2015-11-07,311,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.5, ,21.9, ,2.1, ,5.6, ,2.26, ,0.0, ,72.0, ,99.0, ,38.0, ,14.9, ,155.0, ,0.9, ,103.8, ,1.2, ,-10,38.192397,-121.510261
2015-11-08,312,242,metric,"95686, 95242, 95641, 95690, 95680",daily,9.8, ,14.8, ,3.5, ,9.1, ,0.53, ,0.7, ,95.0, ,99.0, ,81.0, ,14.7, ,59.0, ,1.2, ,169.7, ,2.0, ,-10,38.192397,-121.510261
2015-11-09,313,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.6, ,13.2, ,8.9, ,8.7, ,0.47, ,,R,88.0, ,99.0, ,81.0, ,14.4, ,27.0, ,1.1, ,273.2, ,3.2, ,-10,38.192397,-121.510261
2015-11-10,314,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.1, ,17.0, ,3.4, ,7.3, ,1.65, ,0.3, ,83.0, ,99.0, ,54.0, ,14.3, ,120.0, ,1.0, ,197.1, ,2.3, ,-10,38.192397,-121.510261
2015-11-11,315,242,metric,"95686, 95242, 95641, 95690, 95680",daily,7.8, ,17.6, ,-0.6, ,5.7, ,1.89, ,0.1, ,86.0, ,99.0, ,56.0, ,14.1, ,149.0, ,0.9, ,100.3, ,1.2, ,-10,38.192397,-121.510261
2015-11-12,316,242,metric,"95686, 95242, 95641, 95690, 95680",daily,7.9, ,18.7, ,-0.3, ,5.1, ,2.08, ,0.1, ,83.0, ,100.0, ,46.0, ,13.8, ,150.0, ,0.9, ,120.3, ,1.4, ,-10,38.192397,-121.510261
2015-11-13,317,242,metric,"95686, 95242, 95641, 95690, 95680",daily,9.5, ,20.8, ,1.4, ,6.2, ,1.92, ,0.1, ,80.0, ,99.0, ,47.0, ,13.5, ,144.0, ,0.9, ,85.4, ,1.0, ,-10,38.192397,-121.510261
2015-11-14,318,242,metric,"95686, 95242, 95641, 95690, 95680",daily,9.8, ,21.0, ,0.8, ,7.3, ,,R,0.1, ,84.0, ,100.0, ,54.0, ,13.3, ,140.0, ,1.0, ,86.2, ,1.0, ,-10,38.192397,-121.510261
2015-11-15,319,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.4, ,16.8, ,4.3, ,6.6, ,2.05, ,3.3, ,77.0, ,99.0, ,49.0, ,13.4, ,110.0, ,1.0, ,332.9, ,3.9, ,-10,38.192397,-121.510261
2015-11-16,320,242,metric,"95686, 95242, 95641, 95690, 95680",daily,9.3, ,16.2, ,2.9, ,-0.7, ,3.66, ,0.0, ,50.0, ,84.0, ,27.0, ,13.3, ,148.0, ,0.6, ,434.5,Y,5.0,Y,-10,38.192397,-121.510261
2015-11-17,321,242,metric,"95686, 95242, 95641, 95690, 95680",daily,9.3, ,18.9, ,1.8, ,2.5, ,1.92, ,0.0, ,62.0, ,96.0, ,37.0, ,12.9, ,134.0, ,0.7, ,119.8, ,1.4, ,-10,38.192397,-121.510261
2015-11-18,322,242,metric,"95686, 95242, 95641, 95690, 95680",daily,9.1, ,20.7, ,0.8, ,6.3, ,1.9, ,0.0, ,82.0, ,99.0, ,50.0, ,12.7, ,134.0, ,1.0, ,118.5, ,1.4, ,-10,38.192397,-121.510261
2015-11-19,323,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.6, ,20.4, ,1.8, ,7.4, ,1.85, ,0.0, ,81.0, ,99.0, ,52.0, ,12.7, ,135.0, ,1.0, ,102.1, ,1.2, ,-10,38.192397,-121.510261
2015-11-20,324,242,metric,"95686, 95242, 95641, 95690, 95680",daily,12.2, ,23.3, ,2.6, ,8.6, ,1.97, ,0.0, ,78.0, ,100.0, ,47.0, ,12.8, ,135.0, ,1.1, ,115.5, ,1.3, ,-10,38.192397,-121.510261
2015-11-21,325,242,metric,"95686, 95242, 95641, 95690, 95680",daily,11.4, ,22.0, ,4.1, ,8.2, ,1.78, ,0.1, ,81.0, ,99.0, ,48.0, ,12.9, ,120.0, ,1.1, ,102.4, ,1.2, ,-10,38.192397,-121.510261
2015-11-22,326,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.4, ,20.5, ,2.3, ,8.3, ,1.36, ,0.1, ,87.0, ,100.0, ,56.0, ,13.0, ,105.0, ,1.1, ,78.1, ,0.9, ,-10,38.192397,-121.510261
2015-11-23,327,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.4, ,19.8, ,2.0, ,7.9, ,1.64, ,0.1, ,84.0, ,99.0, ,56.0, ,13.0, ,119.0, ,1.1, ,161.9, ,1.9, ,-10,38.192397,-121.510261
2015-11-24,328,242,metric,"95686, 95242, 95641, 95690, 95680",daily,10.1, ,14.6, ,7.1, ,6.7, ,1.01, ,2.0, ,80.0, ,95.0, ,52.0, ,13.0, ,62.0, ,1.0, ,321.0, ,3.7, ,-10,38.192397,-121.510261
2015-11-25,329,242,metric,"95686, 95242, 95641, 95690, 95680",daily,5.8, ,13.9, ,-0.4, ,2.2, ,1.79, ,0.0, ,78.0, ,99.0, ,43.0, ,12.9, ,132.0, ,0.7, ,167.9, ,1.9, ,-10,38.192397,-121.510261
2015-11-26,330,242,metric,"95686, 95242, 95641, 95690, 95680",daily,5.4, ,14.0, ,-2.2, ,-1.2, ,2.16, ,0.0, ,62.0, ,99.0, ,36.0, ,12.4, ,131.0, ,0.6, ,249.2, ,2.9, ,-10,38.192397,-121.510261
