Date,Doy,Station,Standard,ZipCodes,Scope,Tavg,Tavg_Qc,Tmax,Tmax_Qc,Tmin,Tmin_Qc,Tdew,Tdew_Qc,ETo,ETo_Qc,Pr,Pr_Qc,RHavg,RHavg_Qc,RHmax,RHmax_Qc,RHmin,RHmin_Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,Rs,Rs_Qc,Ea,Ea_Qc,DayWindRun.Value,DayWindRun.Qc,u2,u2_Qc,Elev,Lat,Long
2003-01-01,1,175,metric,92266,daily,9.4, ,19.9, ,0.8, ,0.9, ,2.11, ,0.0, ,55.0, ,84.0, ,30.0, ,8.3, ,138.0, ,0.7, ,145.9, ,1.7, ,230,33.383697,-114.71921
2003-01-02,2,175,metric,92266,daily,9.7, ,20.0, ,1.3, ,0.7, ,2.04, ,0.0, ,54.0, ,77.0, ,32.0, ,8.2, ,138.0, ,0.6, ,131.3, ,1.5, ,230,33.383697,-114.71921
2003-01-03,3,175,metric,92266,daily,10.1, ,24.0, ,0.7, ,1.3, ,1.77, ,0.0, ,54.0, ,79.0, ,33.0, ,8.3, ,131.0, ,0.7, ,112.1, ,1.3, ,230,33.383697,-114.71921
2003-01-04,4,175,metric,92266,daily,11.4, ,23.3, ,1.6, ,2.7, ,1.99, ,0.0, ,55.0, ,84.0, ,32.0, ,8.6, ,134.0, ,0.7, ,101.7, ,1.2, ,230,33.383697,-114.71921
2003-01-05,5,175,metric,92266,daily,11.8, ,22.7, ,1.7, ,3.2, ,2.03, ,0.0, ,56.0, ,89.0, ,29.0, ,9.0, ,125.0, ,0.8, ,160.8, ,1.9, ,230,33.383697,-114.71921
2003-01-06,6,175,metric,92266,daily,15.7, ,22.2, ,6.8, ,1.3, ,3.56, ,0.0, ,38.0, ,70.0, ,27.0, ,9.8, ,106.0, ,0.7, ,342.2,Y,4.0,Y,230,33.383697,-114.71921
2003-01-07,7,175,metric,92266,daily,15.5, ,24.6, ,6.5, ,6.2, ,2.08, ,0.0, ,54.0, ,74.0, ,34.0, ,10.5, ,88.0, ,0.9, ,196.4, ,2.3, ,230,33.383697,-114.71921
2003-01-08,8,175,metric,92266,daily,15.4, ,22.2, ,8.2, ,,Y,0.86, ,0.3, ,84.0,Y,95.0, ,65.0, ,11.8, ,78.0, ,1.5,Y,137.7, ,1.6, ,230,33.383697,-114.71921
2003-01-09,9,175,metric,92266,daily,12.3, ,23.0, ,5.1, ,9.8, ,1.55, ,0.0, ,85.0, ,98.0, ,53.0, ,11.8, ,133.0, ,1.2, ,77.2, ,0.9, ,230,33.383697,-114.71921
2003-01-10,10,175,metric,92266,daily,11.5, ,22.7, ,2.9, ,8.3, ,1.59, ,0.1, ,81.0, ,98.0, ,53.0, ,11.2, ,134.0, ,1.1, ,85.6, ,1.0, ,230,33.383697,-114.71921
2003-01-11,11,175,metric,92266,daily,11.6, ,20.9, ,3.0, ,7.2, ,1.79, ,0.0, ,74.0, ,96.0, ,51.0, ,11.2, ,140.0, ,1.0, ,89.8, ,1.0, ,230,33.383697,-114.71921
2003-01-12,12,175,metric,92266,daily,10.9, ,21.4, ,2.4, ,6.4, ,1.88, ,0.0, ,74.0, ,94.0, ,50.0, ,10.7, ,144.0, ,1.0, ,105.8, ,1.2, ,230,33.383697,-114.71921
2003-01-13,13,175,metric,92266,daily,10.7, ,21.7, ,1.4, ,5.7, ,1.93, ,0.0, ,71.0, ,95.0, ,44.0, ,10.3, ,146.0, ,0.9, ,102.1, ,1.2, ,230,33.383697,-114.71921
2003-01-14,14,175,metric,92266,daily,10.5, ,21.2, ,1.5, ,4.8, ,1.91, ,0.0, ,68.0, ,94.0, ,44.0, ,10.0, ,142.0, ,0.9, ,89.5, ,1.0, ,230,33.383697,-114.71921
2003-01-15,15,175,metric,92266,daily,10.5, ,22.4, ,1.0, ,3.7, ,2.14, ,0.0, ,63.0, ,90.0, ,37.0, ,9.8, ,140.0, ,0.8, ,128.1, ,1.5, ,230,33.383697,-114.71921
2003-01-16,16,175,metric,92266,daily,10.7, ,21.7, ,1.4, ,3.2, ,2.01, ,0.0, ,59.0, ,85.0, ,35.0, ,9.6, ,128.0, ,0.8, ,124.8, ,1.4, ,230,33.383697,-114.71921
2003-01-17,17,175,metric,92266,daily,11.1, ,23.2, ,0.6, ,2.3, ,2.2, ,0.0, ,55.0, ,85.0, ,32.0, ,9.4, ,148.0, ,0.7, ,104.5, ,1.2, ,230,33.383697,-114.71921
2003-01-18,18,175,metric,92266,daily,12.3, ,24.5, ,1.9, ,4.4, ,2.2, ,0.0, ,59.0, ,89.0, ,37.0, ,9.6, ,147.0, ,0.8, ,98.8, ,1.1, ,230,33.383697,-114.71921
2003-01-19,19,175,metric,92266,daily,11.3, ,23.7, ,1.4, ,4.4, ,2.06, ,0.0, ,62.0, ,90.0, ,36.0, ,9.6, ,146.0, ,0.8, ,94.0, ,1.1, ,230,33.383697,-114.71921
2003-01-20,20,175,metric,92266,daily,12.4, ,21.0, ,6.1, ,7.2, ,1.64, ,0.3, ,71.0, ,92.0, ,48.0, ,10.2, ,114.0, ,1.0, ,140.1, ,1.6, ,230,33.383697,-114.71921
2003-01-21,21,175,metric,92266,daily,12.2, ,24.2, ,3.6, ,7.7, ,1.95, ,0.0, ,74.0, ,97.0, ,46.0, ,10.5, ,146.0, ,1.1, ,109.4, ,1.3, ,230,33.383697,-114.71921
2003-01-22,22,175,metric,92266,daily,13.0, ,23.6, ,5.2, ,7.8, ,1.92, ,0.0, ,70.0, ,91.0, ,44.0, ,10.9, ,131.0, ,1.1, ,111.0, ,1.3, ,230,33.383697,-114.71921
2003-01-23,23,175,metric,92266,daily,12.0, ,21.0, ,4.4, ,6.4, ,1.06, ,0.0, ,69.0, ,92.0, ,39.0, ,10.9, ,81.0, ,1.0, ,96.9, ,1.1, ,230,33.383697,-114.71921
2003-01-24,24,175,metric,92266,daily,13.5, ,25.3, ,4.0, ,5.3, ,2.33, ,0.0, ,58.0, ,89.0, ,29.0, ,11.1, ,140.0, ,0.9, ,119.2, ,1.4, ,230,33.383697,-114.71921
2003-01-25,25,175,metric,92266,daily,15.1, ,,Y,3.9, ,5.0, ,2.75, ,0.0, ,51.0, ,87.0, ,29.0, ,11.3, ,151.0, ,0.9, ,144.8, ,1.7, ,230,33.383697,-114.71921
2003-01-26,26,175,metric,92266,daily,15.6, ,25.5, ,6.4, ,4.7, ,3.15, ,0.0, ,48.0, ,72.0, ,27.0, ,11.8, ,154.0, ,0.9, ,194.9, ,2.3, ,230,33.383697,-114.71921
2003-01-27,27,175,metric,92266,daily,13.4, ,,Y,3.4, ,4.2, ,2.42, ,0.0, ,53.0, ,85.0, ,25.0, ,11.5, ,150.0, ,0.8, ,94.7, ,1.1, ,230,33.383697,-114.71921
2003-01-28,28,175,metric,92266,daily,13.5, ,24.9, ,3.2, ,4.9, ,2.28, ,0.0, ,56.0, ,85.0, ,30.0, ,11.5, ,135.0, ,0.9, ,110.7, ,1.3, ,230,33.383697,-114.71921
2003-01-29,29,175,metric,92266,daily,13.9, ,25.1, ,3.5, ,4.9, ,2.59, ,0.0, ,54.0, ,88.0, ,33.0, ,11.8, ,157.0, ,0.9, ,124.8, ,1.4, ,230,33.383697,-114.71921
2003-01-30,30,175,metric,92266,daily,14.6, ,25.1, ,0.0, ,5.2, ,2.49, ,0.0, ,53.0, ,85.0, ,29.0, ,12.0, ,17.0, ,0.9, ,94.3, ,1.1, ,230,33.383697,-114.71921
2003-01-31,31,175,metric,92266,daily,16.5, ,,R,5.1, ,5.7, ,,R,0.0, ,49.0, ,76.0, ,27.0, ,12.7, ,167.0, ,0.9, ,106.9, ,1.2, ,230,33.383697,-114.71921
2003-02-01,32,175,metric,92266,daily,17.8, ,28.6, ,5.9, ,6.2, ,3.58, ,0.0, ,46.0, ,85.0, ,20.0, ,13.8, ,160.0, ,0.9, ,209.7, ,2.4, ,230,33.383697,-114.71921
2003-02-02,33,175,metric,92266,daily,15.5, ,22.6, ,3.8, ,-3.2, ,4.91, ,0.0, ,27.0, ,48.0, ,15.0, ,14.6, ,146.0, ,0.5, ,396.9,Y,4.6,Y,230,33.383697,-114.71921
2003-02-03,34,175,metric,92266,daily,10.2, ,19.6, ,1.0, ,-2.5, ,2.86, ,0.0, ,41.0, ,74.0, ,23.0, ,12.6, ,177.0, ,0.5, ,149.6, ,1.7, ,230,33.383697,-114.71921
2003-02-04,35,175,metric,92266,daily,8.7, ,22.1, ,-1.5, ,-1.6, ,2.24, ,0.0, ,48.0, ,83.0, ,23.0, ,11.7, ,162.0, ,0.5, ,91.8, ,1.1, ,230,33.383697,-114.71921
2003-02-05,36,175,metric,92266,daily,8.9, ,17.1, ,0.6, ,-3.2, ,3.59, ,0.0, ,42.0, ,84.0, ,16.0, ,10.9, ,174.0, ,0.5, ,251.0, ,2.9, ,230,33.383697,-114.71921
2003-02-06,37,175,metric,92266,daily,6.9, ,16.9, ,-2.6, ,-3.8, ,2.59, ,0.0, ,46.0, ,80.0, ,25.0, ,9.3, ,179.0, ,0.5, ,134.1, ,1.6, ,230,33.383697,-114.71921
2003-02-07,38,175,metric,92266,daily,8.2, ,16.6, ,0.3, ,-4.8, ,2.96, ,0.0, ,40.0, ,58.0, ,24.0, ,9.1, ,181.0, ,0.4, ,179.0, ,2.1, ,230,33.383697,-114.71921
2003-02-08,39,175,metric,92266,daily,9.4, ,18.8, ,1.8, ,-2.8, ,2.72, ,0.0, ,42.0, ,75.0, ,21.0, ,9.6, ,180.0, ,0.5, ,124.2, ,1.4, ,230,33.383697,-114.71921
