Date,Julian,Station,Standard,ZipCodes,Scope,DayAirTmpAvg.Value,DayAirTmpAvg.Qc,DayAirTmpMax.Value,DayAirTmpMax.Qc,DayAirTmpMin.Value,DayAirTmpMin.Qc,DayDewPnt.Value,DayDewPnt.Qc,DayEto.Value,DayEto.Qc,DayPrecip.Value,DayPrecip.Qc,DayRelHumAvg.Value,DayRelHumAvg.Qc,DayRelHumMax.Value,DayRelHumMax.Qc,DayRelHumMin.Value,DayRelHumMin.Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,DaySolRadAvg.Value,DaySolRadAvg.Qc,DayVapPresAvg.Value,DayVapPresAvg.Qc,DayWindRun.Value,DayWindRun.Qc,DayWindSpdAvg.Value,DayWindSpdAvg.Qc
2021-01-01,1,251,metric,"92346, 92374",daily,13.4, ,19.6, ,5.9, ,-3, ,2.77, ,0, ,32, ,61, ,21, ,10.1, ,133, ,0.5, ,219.9, ,2.5, 
2021-01-02,2,251,metric,"92346, 92374",daily,10.5, ,17.5, ,4.5, ,-0.4, ,1.67, ,0.1, ,47, ,72, ,25, ,10.1, ,116, ,0.6, ,99.3, ,1.1, 
2021-01-03,3,251,metric,"92346, 92374",daily,9.8, ,17.7, ,4.2, ,2.1, ,1.51, ,0, ,59, ,83, ,31, ,10.1, ,119, ,0.7, ,86, ,1, 
2021-01-04,4,251,metric,"92346, 92374",daily,10.6, ,19.5, ,3.9, ,4.4, ,1.76, ,0.8, ,65, ,91, ,34, ,10.2, ,127, ,0.8, ,108.2, ,1.3, 
2021-01-05,5,251,metric,"92346, 92374",daily,12, ,23.2, ,3.3, ,2.4, ,1.89, ,0.1, ,52, ,93, ,22, ,10.3, ,135, ,0.7, ,86.3, ,1, 
2021-01-06,6,251,metric,"92346, 92374",daily,13.5, ,24.2, ,6, ,-1, ,2.24, ,0, ,37, ,64, ,14, ,10.5, ,128, ,0.6, ,112.9, ,1.3, 
2021-01-07,7,251,metric,"92346, 92374",daily,13.3, ,24.5, ,5.3, ,-1.3, ,2.15, ,0, ,36, ,67, ,15, ,10.6, ,125, ,0.6, ,115.5, ,1.3, 
2021-01-08,8,251,metric,"92346, 92374",daily,13.5, ,23.9, ,5.7, ,-1.9, ,2.38, ,0, ,34, ,62, ,9, ,10.6, ,137, ,0.5, ,128.7, ,1.5, 
2021-01-09,9,251,metric,"92346, 92374",daily,13.2, ,22.1, ,3.5, ,-3.7, ,2.94, ,0, ,31, ,82, ,10, ,10.5, ,139, ,0.5, ,185.2, ,2.1, 
2021-01-10,10,251,metric,"92346, 92374",daily,11.2, ,20.9, ,2.4, ,-5.3, ,1.93, ,0, ,31, ,51, ,15, ,10.2, ,125, ,0.4, ,104.5, ,1.2, 
2021-01-11,11,251,metric,"92346, 92374",daily,12.4, ,21.9, ,4.7, ,-4.5, ,2.56, ,0, ,30, ,55, ,15, ,10.2, ,141, ,0.4, ,150, ,1.7, 
2021-01-12,12,251,metric,"92346, 92374",daily,11.8, ,22.3, ,3.8, ,-4.6, ,2.16, ,0, ,31, ,55, ,11, ,10.1, ,128, ,0.4, ,97.6, ,1.1, 
2021-01-13,13,251,metric,"92346, 92374",daily,14.1, ,25.6, ,5.8, ,-3.1, ,2.3, ,0, ,30, ,51, ,12, ,10.3, ,125, ,0.5, ,105.8, ,1.2, 
2021-01-14,14,251,metric,"92346, 92374",daily,18.9, ,30.6,Y,8.8, ,-1.9, ,2.93, ,0.2, ,24, ,53, ,6, ,10.8, ,143, ,0.5, ,135, ,1.6, 
2021-01-15,15,251,metric,"92346, 92374",daily,18.8, ,30.2,Y,9.8, ,-4.1, ,3, ,0, ,21, ,36, ,9, ,11.4, ,147, ,0.5, ,132.3, ,1.5, 
2021-01-16,16,251,metric,"92346, 92374",daily,18.9, ,30.1,Y,9.6, ,-2.1, ,3.3, ,0, ,24, ,37, ,12, ,11.6, ,143, ,0.5, ,157.7, ,1.8, 
2021-01-17,17,251,metric,"92346, 92374",daily,17.5, ,28.3, ,9.1, ,-3.2, ,2.84, ,0, ,24, ,40, ,11, ,11.8, ,148, ,0.5, ,119.4, ,1.4, 
2021-01-18,18,251,metric,"92346, 92374",daily,16.2, ,26, ,7.5, ,-3.5, ,3.43, ,0, ,26, ,43, ,13, ,11.7, ,147, ,0.5, ,190.3, ,2.2, 
2021-01-19,19,251,metric,"92346, 92374",daily,13.3, ,19.8, ,7.8, ,-3.1, ,2.92, ,0.1, ,32, ,46, ,16, ,11.4, ,106, ,0.5, ,215.4, ,2.5, 
2021-01-20,20,251,metric,"92346, 92374",daily,13.8, ,21.8, ,7.7, ,2.4, ,2.54, ,0, ,46, ,66, ,30, ,11.3, ,144, ,0.7, ,159.6, ,1.8, 
2021-01-21,21,251,metric,"92346, 92374",daily,13.2, ,20.8, ,6.5, ,4.5, ,2.22, ,0, ,56, ,76, ,37, ,11.4, ,144, ,0.8, ,124.2, ,1.4, 
2021-01-22,22,251,metric,"92346, 92374",daily,10.9, ,17.2, ,6.2, ,5.4, ,1.41, ,0, ,69, ,82, ,49, ,11.4, ,93, ,0.9, ,180.7, ,2.1, 
2021-01-23,23,251,metric,"92346, 92374",daily,7.5, ,11.2, ,5.8, ,5.5, ,0.32, ,10.5, ,87, ,94, ,69, ,11.3, ,43, ,0.9, ,107.9, ,1.2, 
2021-01-24,24,251,metric,"92346, 92374",daily,7.8, ,12.1, ,3.2, ,4.2, ,1.08, ,4.5, ,78, ,98, ,54, ,10.9, ,98, ,0.8, ,99.9, ,1.2, 
2021-01-25,25,251,metric,"92346, 92374",daily,6.1,Y,11, ,2.6, ,1.7,Y,1.3, ,19.8, ,73,Y,93, ,43, ,10.5, ,100, ,0.7, ,192.9, ,2.2, 
2021-01-26,26,251,metric,"92346, 92374",daily,5.5,Y,11.7, ,-0.5,Y,-1.9,Y,1.7, ,0, ,59,Y,85, ,37, ,9.9, ,151, ,0.5, ,96.9, ,1.1, 
2021-01-27,27,251,metric,"92346, 92374",daily,8.1, ,14.7, ,3.2, ,0.3, ,1.58, ,0, ,58, ,80, ,33, ,9.9, ,123, ,0.6, ,102.1, ,1.2, 
