Date,Julian,Station,Standard,ZipCodes,Scope,DayAirTmpAvg.Value,DayAirTmpAvg.Qc,DayAirTmpMax.Value,DayAirTmpMax.Qc,DayAirTmpMin.Value,DayAirTmpMin.Qc,DayDewPnt.Value,DayDewPnt.Qc,DayEto.Value,DayEto.Qc,DayPrecip.Value,DayPrecip.Qc,DayRelHumAvg.Value,DayRelHumAvg.Qc,DayRelHumMax.Value,DayRelHumMax.Qc,DayRelHumMin.Value,DayRelHumMin.Qc,DaySoilTmpAvg.Value,DaySoilTmpAvg.Qc,DaySolRadAvg.Value,DaySolRadAvg.Qc,DayVapPresAvg.Value,DayVapPresAvg.Qc,DayWindRun.Value,DayWindRun.Qc,DayWindSpdAvg.Value,DayWindSpdAvg.Qc
2018-01-01,1,126,metric,"95024, 95023",daily,11.6, ,21.1, ,5.9, ,6.8, ,1.44, ,0, ,73, ,95, ,40, ,10.8, ,103, ,1, ,78.2, ,0.9, 
2018-01-02,2,126,metric,"95024, 95023",daily,12.2, ,19.4, ,8.1, ,5.9, ,0.9, ,0, ,65, ,81, ,46, ,11.1, ,63, ,0.9, ,69, ,0.8, 
2018-01-03,3,126,metric,"95024, 95023",daily,11.3, ,18.2, ,7.2, ,7.1, ,0.31, ,4, ,75, ,91, ,58, ,11, ,24, ,1, ,80.9, ,0.9, 
2018-01-04,4,126,metric,"95024, 95023",daily,14.7,Y,22.2, ,7.9, ,11.6,Y,1.73, ,0.6, ,82,Y,96, ,56, ,11.5, ,117, ,1.4, ,121.4, ,1.4, 
2018-01-05,5,126,metric,"95024, 95023",daily,13.9, ,19.7, ,9.7, ,12.3,Y,0.8, ,0, ,90,Y,96, ,73, ,12.4, ,67, ,1.4,Y,87.6, ,1, 
2018-01-06,6,126,metric,"95024, 95023",daily,12.6, ,17.3, ,10, ,10.5, ,0.65, ,2.1, ,87, ,96, ,64, ,12.9, ,59, ,1.3, ,93.1, ,1.1, 
2018-01-07,7,126,metric,"95024, 95023",daily,13.1, ,20.5, ,9.1, ,9.6, ,1.59, ,0, ,79, ,95, ,58, ,12.8, ,116, ,1.2, ,83.1, ,1, 
2018-01-08,8,126,metric,"95024, 95023",daily,14.2, ,16.8, ,11, ,12.5,Y,0.16, ,18.9, ,89,Y,96, ,81, ,13.1, ,20, ,1.4,Y,127.8, ,1.5, 
2018-01-09,9,126,metric,"95024, 95023",daily,13.3, ,16.8, ,10.5, ,12.1, ,0.1, ,23.8, ,92, ,96, ,82, ,13.4, ,19, ,1.4, ,120.8, ,1.4, 
2018-01-10,10,126,metric,"95024, 95023",daily,11.8, ,16.2, ,8.3, ,9, ,0.83, ,0, ,83, ,95, ,66, ,13, ,75, ,1.1, ,62.5, ,0.7, 
2018-01-11,11,126,metric,"95024, 95023",daily,13.7, ,19.9, ,8.4, ,10.2, ,1.43, ,0, ,80, ,93, ,60, ,13.4, ,108, ,1.2, ,74, ,0.9, 
2018-01-12,12,126,metric,"95024, 95023",daily,12, ,18.7, ,5.8, ,9, ,0.95, ,0, ,82, ,96, ,66, ,13.4, ,128, ,1.2, ,95, ,1.1, 
2018-01-13,13,126,metric,"95024, 95023",daily,10.5, ,19.8, ,4.7, ,7, ,1.72, ,0, ,79, ,93, ,55, ,12.7, ,128, ,1, ,89.6, ,1, 
2018-01-14,14,126,metric,"95024, 95023",daily,10.9, ,19.8, ,5.2, ,8.2, ,1.24, ,0, ,83, ,95, ,58, ,12.3, ,98, ,1.1, ,76.1, ,0.9, 
2018-01-15,15,126,metric,"95024, 95023",daily,11.8, ,19.7, ,7.2, ,7.8, ,1.16, ,0, ,76, ,94, ,48, ,12.3, ,85, ,1.1, ,82, ,0.9, 
2018-01-16,16,126,metric,"95024, 95023",daily,13, ,19.7, ,8.4, ,9.9, ,1.09, ,0, ,81, ,93, ,63, ,12.5, ,85, ,1.2, ,63.8, ,0.7, 
2018-01-17,17,126,metric,"95024, 95023",daily,12.8, ,20.5, ,7.5, ,10.2, ,1.55, ,0, ,84, ,96, ,62, ,12.8, ,113, ,1.2, ,77.7, ,0.9, 
2018-01-18,18,126,metric,"95024, 95023",daily,12.7, ,19, ,8.1, ,10.9, ,1.14, ,2.4, ,89, ,97, ,67, ,13, ,91, ,1.3, ,144.8, ,1.7, 
2018-01-19,19,126,metric,"95024, 95023",daily,9.9, ,14.9, ,5.8, ,7, ,1.31, ,0.4, ,82, ,97, ,50, ,13, ,101, ,1, ,94.3, ,1.1, 
2018-01-20,20,126,metric,"95024, 95023",daily,8.1, ,14.7, ,3.5, ,4, ,1.68, ,0, ,75, ,94, ,48, ,12.1, ,136, ,0.8, ,96.5, ,1.1, 
2018-01-21,21,126,metric,"95024, 95023",daily,7.1, ,16, ,-0.2, ,3, ,1.6, ,0, ,75, ,95, ,43, ,11.2, ,130, ,0.8, ,77.6, ,0.9, 
2018-01-22,22,126,metric,"95024, 95023",daily,10.6, ,16.2, ,7, ,7.9, ,0.78, ,1, ,84, ,96, ,69, ,11.2, ,66, ,1.1, ,81.2, ,0.9, 
2018-01-23,23,126,metric,"95024, 95023",daily,9.5, ,18.4, ,2.7, ,6.7, ,1.7, ,0, ,83, ,97, ,56, ,11.5, ,135, ,1, ,76.7, ,0.9, 
2018-01-24,24,126,metric,"95024, 95023",daily,8.7, ,14.9, ,2.4, ,6.8, ,1.04, ,4.3, ,88, ,97, ,70, ,11.2, ,86, ,1, ,122.2, ,1.4, 
2018-01-25,25,126,metric,"95024, 95023",daily,9, ,15.2, ,3.7, ,5.8, ,1.43, ,3.1, ,80, ,96, ,56, ,11.2, ,114, ,0.9, ,102.3, ,1.2, 
2018-01-26,26,126,metric,"95024, 95023",daily,7.6, ,15.3, ,1, ,4, ,1.68, ,0, ,78, ,97, ,47, ,10.9, ,139, ,0.8, ,80.6, ,0.9, 
2018-01-27,27,126,metric,"95024, 95023",daily,8.5, ,17.6, ,1.8, ,4.3, ,1.73, ,0, ,75, ,94, ,45, ,10.6, ,138, ,0.8, ,80, ,0.9, 
2018-01-28,28,126,metric,"95024, 95023",daily,11.7, ,24.1,Y,3.4, ,5.7, ,2.1, ,0, ,66, ,90, ,34, ,10.9, ,147, ,0.9, ,89.3, ,1, 
2018-01-29,29,126,metric,"95024, 95023",daily,11.5, ,20.6, ,4.5, ,6.9, ,1.3, ,0, ,74, ,91, ,50, ,11.2, ,90, ,1, ,84.9, ,1, 
2018-01-30,30,126,metric,"95024, 95023",daily,12.8, ,23.9, ,5.2, ,6.5, ,2.26, ,0, ,65, ,93, ,33, ,11.5, ,148, ,1, ,89.5, ,1, 
2018-01-31,31,126,metric,"95024, 95023",daily,12.6, ,24.5,Y,3.9, ,6.4, ,2.38, ,0, ,66, ,92, ,32, ,11.8, ,152, ,1, ,103.8, ,1.2, 
2018-02-01,32,126,metric,"95024, 95023",daily,13.4, ,24.3,Y,5.3, ,5, ,2.32, ,0, ,57, ,84, ,30, ,12, ,146, ,0.9, ,94.4, ,1.1, 
